"Country","Commodity","Item","Unit","Year","Amount","Anomaly","kg_food_per_person","Amount_Category","new_numerical"
"Mauritania","Other","Food Supply","Grain Equiv. 1000 MT / yr",2006,251.6141275,0.69,129.721405750799,"High",1.38
"Mauritania","Other","Food Supply","Grain Equiv. kg/cap/yr",2006,289.391396,0.69,129.721405750799,"High",1.38
"Mauritania","Total Grains/Cereals","Area Harvested","1000 Ha",2007,258.945,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Yield","MT / Ha",2007,0.569310085,0.61,151.480859010271,"Medium-High",1.22
"Mauritania","Total Grains/Cereals","Production Quantity","1000 MT",2007,147.42,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Import Quantity","1000 MT",2007,453.3,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Import Value","Million US$",2007,110.514,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Import Unit Value","US$ / MT",2007,243.7988087,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Export Quantity","1000 MT",2007,25,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Stock Variation","1000 MT",2007,34.23,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Feed + Seed","1000 MT",2007,77,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2007,37.242,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Food Availability","1000 MT",2007,486.708,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2007,151.480859,0.61,151.480859010271,"High",1.22
"Mauritania","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2007,42.81634288,0.61,151.480859010271,"High",1.22
"Mauritania","Food Aid","Total","Grain Equiv. 1000 MT",2007,48.51992424,0.61,151.480859010271,"High",1.22
"Mauritania","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2007,5.703581366,0.61,151.480859010271,"High",1.22
"Mauritania","Population","Total Population - Both Sexes","Million",2007,3.213,0.61,151.480859010271,"High",1.22
"Mauritania","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2007,0.243603412,0.61,151.480859010271,"Medium-Low",1.22
"Mauritania","Root Crops (R&T)","Area Harvested","1000 Ha",2007,3.353,0.61,151.480859010271,"High",1.22
"Mauritania","Root Crops (R&T)","Yield","MT / Ha",2007,0.456402216,0.61,151.480859010271,"Medium-Low",1.22
"Mauritania","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2007,1.530316631,0.61,151.480859010271,"High",1.22
"Mauritania","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2007,5.004344883,0.61,151.480859010271,"High",1.22
"Mauritania","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2007,0,0.61,151.480859010271,"Low",1.22
"Mauritania","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2007,0,0.61,151.480859010271,"Low",1.22
"Mauritania","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2007,0.085,0.61,151.480859010271,"Medium-Low",1.22
"Mauritania","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2007,0.642869403,0.61,151.480859010271,"Medium-High",1.22
"Mauritania","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2007,5.807018124,0.61,151.480859010271,"High",1.22
"Mauritania","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2007,1.807350801,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2007,148.9503166,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2007,153.2882098,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2007,607.2546615,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2007,262.298,0.61,151.480859010271,"High",1.22
"Mauritania","Other","Food Supply","Grain Equiv. 1000 MT / yr",2007,279.2091634,0.61,151.480859010271,"High",1.22
"Mauritania","Other","Food Supply","Grain Equiv. kg/cap/yr",2007,324.1285194,0.61,151.480859010271,"High",1.22
"Mauritania","Total Grains/Cereals","Area Harvested","1000 Ha",2008,248.016,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Yield","MT / Ha",2008,0.633874427,0.62,161.535963581184,"Medium-High",1.24
"Mauritania","Total Grains/Cereals","Production Quantity","1000 MT",2008,157.211,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Import Quantity","1000 MT",2008,532.6,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Import Value","Million US$",2008,187.399,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Import Unit Value","US$ / MT",2008,351.8569283,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Export Quantity","1000 MT",2008,21,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Stock Variation","1000 MT",2008,-20,0.62,161.535963581184,"Low",1.24
"Mauritania","Total Grains/Cereals","Feed + Seed","1000 MT",2008,77,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2008,38.35,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Food Availability","1000 MT",2008,532.261,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2008,161.5359636,0.62,161.535963581184,"High",1.24
"Mauritania","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2008,54.02848109,0.62,161.535963581184,"High",1.24
"Mauritania","Food Aid","Total","Grain Equiv. 1000 MT",2008,62.57688903,0.62,161.535963581184,"High",1.24
"Mauritania","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2008,8.548407943,0.62,161.535963581184,"High",1.24
"Mauritania","Population","Total Population - Both Sexes","Million",2008,3.295,0.62,161.535963581184,"High",1.24
"Mauritania","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2008,0.253032508,0.62,161.535963581184,"Medium-Low",1.24
"Mauritania","Root Crops (R&T)","Area Harvested","1000 Ha",2008,3.283,0.62,161.535963581184,"High",1.24
"Mauritania","Root Crops (R&T)","Yield","MT / Ha",2008,0.566105323,0.62,161.535963581184,"Medium-High",1.24
"Mauritania","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2008,1.858523775,0.62,161.535963581184,"High",1.24
"Mauritania","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2008,4.289407084,0.62,161.535963581184,"High",1.24
"Mauritania","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2008,0,0.62,161.535963581184,"Low",1.24
"Mauritania","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2008,0,0.62,161.535963581184,"Low",1.24
"Mauritania","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2008,0.0789,0.62,161.535963581184,"Medium-Low",1.24
"Mauritania","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2008,0.59614459,0.62,161.535963581184,"Medium-High",1.24
"Mauritania","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2008,5.473093159,0.62,161.535963581184,"High",1.24
"Mauritania","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2008,1.66102979,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2008,159.0695238,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2008,163.1969934,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2008,695.9589309,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2008,251.299,0.62,161.535963581184,"High",1.24
"Mauritania","Other","Food Supply","Grain Equiv. 1000 MT / yr",2008,290.7086053,0.62,161.535963581184,"High",1.24
"Mauritania","Other","Food Supply","Grain Equiv. kg/cap/yr",2008,335.1187607,0.62,161.535963581184,"High",1.24
"Mauritania","Total Grains/Cereals","Area Harvested","1000 Ha",2009,239.538,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Yield","MT / Ha",2009,0.622665297,0.73,166.462107756069,"Medium-High",1.46
"Mauritania","Total Grains/Cereals","Production Quantity","1000 MT",2009,149.152,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Import Quantity","1000 MT",2009,516.1,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Import Value","Million US$",2009,158.625,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Import Unit Value","US$ / MT",2009,307.3532261,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Export Quantity","1000 MT",2009,21,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Stock Variation","1000 MT",2009,25,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Feed + Seed","1000 MT",2009,77,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2009,32.943,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Food Availability","1000 MT",2009,562.309,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2009,166.4621078,0.73,166.462107756069,"High",1.46
"Mauritania","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2009,30.10546646,0.73,166.462107756069,"High",1.46
"Mauritania","Food Aid","Total","Grain Equiv. 1000 MT",2009,33.63892037,0.73,166.462107756069,"High",1.46
"Mauritania","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2009,3.533453911,0.73,166.462107756069,"High",1.46
"Mauritania","Population","Total Population - Both Sexes","Million",2009,3.378,0.73,166.462107756069,"High",1.46
"Mauritania","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2009,0.236605688,0.73,166.462107756069,"Medium-Low",1.46
"Mauritania","Root Crops (R&T)","Area Harvested","1000 Ha",2009,3.019,0.73,166.462107756069,"High",1.46
"Mauritania","Root Crops (R&T)","Yield","MT / Ha",2009,0.497585132,0.73,166.462107756069,"Medium-Low",1.46
"Mauritania","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,1.502209514,0.73,166.462107756069,"High",1.46
"Mauritania","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2009,8.599670344,0.73,166.462107756069,"High",1.46
"Mauritania","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2009,0,0.73,166.462107756069,"Low",1.46
"Mauritania","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2009,0,0.73,166.462107756069,"Low",1.46
"Mauritania","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2009,0.0814,0.73,166.462107756069,"Medium-Low",1.46
"Mauritania","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2009,0.999185821,0.73,166.462107756069,"Medium-High",1.46
"Mauritania","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2009,9.085185216,0.73,166.462107756069,"High",1.46
"Mauritania","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,2.68951605,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,150.6542095,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,169.1516238,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2009,675.3538799,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2009,242.557,0.73,166.462107756069,"High",1.46
"Mauritania","Other","Food Supply","Grain Equiv. 1000 MT / yr",2009,298.0314624,0.73,166.462107756069,"High",1.46
"Mauritania","Other","Food Supply","Grain Equiv. kg/cap/yr",2009,342.950845,0.73,166.462107756069,"High",1.46
"Mauritania","Total Grains/Cereals","Area Harvested","1000 Ha",2010,291.5,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Yield","MT / Ha",2010,0.756363636,0.62,158.430057803468,"Medium-High",1.24
"Mauritania","Total Grains/Cereals","Production Quantity","1000 MT",2010,220.48,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Import Quantity","1000 MT",2010,490.2,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Import Value","Million US$",2010,132.654,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Import Unit Value","US$ / MT",2010,270.6119951,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Export Quantity","1000 MT",2010,21,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Stock Variation","1000 MT",2010,-12,0.62,158.430057803468,"Low",1.24
"Mauritania","Total Grains/Cereals","Feed + Seed","1000 MT",2010,77,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2010,46.512,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Food Availability","1000 MT",2010,548.168,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2010,158.4300578,0.62,158.430057803468,"High",1.24
"Mauritania","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2010,37.12905913,0.62,158.430057803468,"High",1.24
"Mauritania","Food Aid","Total","Grain Equiv. 1000 MT",2010,45.05656291,0.62,158.430057803468,"High",1.24
"Mauritania","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2010,7.927503781,0.62,158.430057803468,"High",1.24
"Mauritania","Population","Total Population - Both Sexes","Million",2010,3.46,0.62,158.430057803468,"High",1.24
"Mauritania","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2010,0.236605688,0.62,158.430057803468,"Medium-Low",1.24
"Mauritania","Root Crops (R&T)","Area Harvested","1000 Ha",2010,3.419,0.62,158.430057803468,"High",1.24
"Mauritania","Root Crops (R&T)","Yield","MT / Ha",2010,0.475010659,0.62,158.430057803468,"Medium-Low",1.24
"Mauritania","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,1.624061444,0.62,158.430057803468,"High",1.24
"Mauritania","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2010,8.599670344,0.62,158.430057803468,"High",1.24
"Mauritania","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2010,0,0.62,158.430057803468,"Low",1.24
"Mauritania","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2010,0,0.62,158.430057803468,"Low",1.24
"Mauritania","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2010,0.063,0.62,158.430057803468,"Medium-Low",1.24
"Mauritania","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2010,0.999185821,0.62,158.430057803468,"Medium-High",1.24
"Mauritania","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2010,9.161514211,0.62,158.430057803468,"High",1.24
"Mauritania","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,2.647836477,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2010,222.1040614,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2010,161.0778943,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2010,720.9037318,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2010,294.919,0.62,158.430057803468,"High",1.24
"Mauritania","Other","Food Supply","Grain Equiv. 1000 MT / yr",2010,305.2660924,0.62,158.430057803468,"High",1.24
"Mauritania","Other","Food Supply","Grain Equiv. kg/cap/yr",2010,334.8771155,0.62,158.430057803468,"High",1.24
"Mauritania","Total Grains/Cereals","Area Harvested","1000 Ha",2011,144.885,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Yield","MT / Ha",2011,0.932118577,0.6,138.750705815923,"Medium-High",1.2
"Mauritania","Total Grains/Cereals","Production Quantity","1000 MT",2011,135.05,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Import Quantity","1000 MT",2011,447.1,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Import Value","Million US$",2011,139.439,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Import Unit Value","US$ / MT",2011,311.8743011,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Export Quantity","1000 MT",2011,21,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Stock Variation","1000 MT",2011,44,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Feed + Seed","1000 MT",2011,77,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2011,30.695,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Food Availability","1000 MT",2011,491.455,0.6,138.750705815923,"High",1.2
"Mauritania","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2011,138.7507058,0.6,138.750705815923,"High",1.2
"Mauritania","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2011,12.59851478,0.6,138.750705815923,"High",1.2
"Mauritania","Food Aid","Total","Grain Equiv. 1000 MT",2011,16.27658562,0.6,138.750705815923,"High",1.2
"Mauritania","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2011,3.678070839,0.6,138.750705815923,"High",1.2
"Mauritania","Population","Total Population - Both Sexes","Million",2011,3.542,0.6,138.750705815923,"High",1.2
"Mauritania","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2011,0.236605688,0.6,138.750705815923,"Medium-Low",1.2
"Mauritania","Root Crops (R&T)","Area Harvested","1000 Ha",2011,3.131,0.6,138.750705815923,"High",1.2
"Mauritania","Root Crops (R&T)","Yield","MT / Ha",2011,0.525656074,0.6,138.750705815923,"Medium-High",1.2
"Mauritania","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2011,1.645829167,0.6,138.750705815923,"High",1.2
